"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","CATEGORY_VOD__C","LANGUAGE_VOD__C","TEXT_VOD__C","EXTERNAL_ID_VOD__C","ACTIVE_VOD__C","DESCRIPTION_VOD__C","TYPE_VOD__C"
"a0ZU0000000LkpsMAC","005U0000000XLdfIAG","false","Account","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Account","Common-Account-en_US","true","String used by application. Default is: Account","Label_vod"
"a0ZU0000000LkptMAC","005U0000000XLdfIAG","false","ACTION","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Action","Common-ACTION-en_US","true","String used by application. Default is: Action","Label_vod"
"a0ZU0000000LkpuMAC","005U0000000XLdfIAG","false","CANCEL","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Cancel","Common-CANCEL-en_US","true","String used by application. Default is: Cancel","Label_vod"
"a0ZU0000000LkpvMAC","005U0000000XLdfIAG","false","CONFIRM_DELETE","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Are you sure?","Common-CONFIRM_DELETE-en_US","true","String used by application. Default is: Are you sure?","Label_vod"
"a0ZU0000000LkpwMAC","005U0000000XLdfIAG","false","Del","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Del","Common-Del-en_US","true","String used by application. Default is: Del","Label_vod"
"a0ZU0000000LkpxMAC","005U0000000XLdfIAG","false","Edit","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Edit","Common-Edit-en_US","true","String used by application. Default is: Edit","Label_vod"
"a0ZU0000000LkpyMAC","005U0000000XLdfIAG","false","Friday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Friday","Common-Friday-en_US","true","String used by application. Default is: Friday","Label_vod"
"a0ZU0000000LkpzMAC","005U0000000XLdfIAG","false","GO","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Go!","Common-GO-en_US","true","String used by application. Default is: Go!","Label_vod"
"a0ZU0000000Lkq0MAC","005U0000000XLdfIAG","false","Monday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Monday","Common-Monday-en_US","true","String used by application. Default is: Monday","Label_vod"
"a0ZU0000000Lkq1MAC","005U0000000XLdfIAG","false","NEW","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","New","Common-NEW-en_US","true","String used by application. Default is: New","Label_vod"
"a0ZU0000000Lkq2MAC","005U0000000XLdfIAG","false","NONE","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","--None--","Common-NONE-en_US","true","String used by application. Default is: --None--","Label_vod"
"a0ZU0000000Lkq3MAC","005U0000000XLdfIAG","false","Saturday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Saturday","Common-Saturday-en_US","true","String used by application. Default is: Saturday","Label_vod"
"a0ZU0000000Lkq4MAC","005U0000000XLdfIAG","false","SAVE","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Save","Common-SAVE-en_US","true","String used by application. Default is: Save","Label_vod"
"a0ZU0000000Lkq5MAC","005U0000000XLdfIAG","false","SEARCH","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Search","Common-SEARCH-en_US","true","String used by application. Default is: Search","Label_vod"
"a0ZU0000000Lkq6MAC","005U0000000XLdfIAG","false","Sunday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Sunday","Common-Sunday-en_US","true","String used by application. Default is: Sunday","Label_vod"
"a0ZU0000000Lkq7MAC","005U0000000XLdfIAG","false","Thursday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Thursday","Common-Thursday-en_US","true","String used by application. Default is: Thursday","Label_vod"
"a0ZU0000000Lkq8MAC","005U0000000XLdfIAG","false","Today","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Today","Common-Today-en_US","true","String used by application. Default is: Today","Label_vod"
"a0ZU0000000Lkq9MAC","005U0000000XLdfIAG","false","Tuesday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Tuesday","Common-Tuesday-en_US","true","String used by application. Default is: Tuesday","Label_vod"
"a0ZU0000000LkqAMAS","005U0000000XLdfIAG","false","View","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","View","Common-View-en_US","true","String used by application. Default is: View","Label_vod"
"a0ZU0000000LkqBMAS","005U0000000XLdfIAG","false","Wednesday","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Common","en_US","Wednesday","Common-Wednesday-en_US","true","String used by application. Default is: Wednesday","Label_vod"
"a0ZU0000000LkqCMAS","005U0000000XLdfIAG","false","Action","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Action","Mysetup-Action-en_US","true","String used by application. Default is: Action","Label_vod"
"a0ZU0000000LkqDMAS","005U0000000XLdfIAG","false","Call Report Templates","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Call Report Templates","Mysetup-Call Report Templates-en_US","true","String used by application. Default is: Call Report Templates","Label_vod"
"a0ZU0000000LkqEMAS","005U0000000XLdfIAG","false","Cancel","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Cancel","Mysetup-Cancel-en_US","true","String used by application. Default is: Cancel","Label_vod"
"a0ZU0000000LkqFMAS","005U0000000XLdfIAG","false","Config","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Configure my setup parameters","Mysetup-Config-en_US","true","String used by application. Default is: Configure my setup parameters","Label_vod"
"a0ZU0000000LkqGMAS","005U0000000XLdfIAG","false","Edit","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Edit","Mysetup-Edit-en_US","true","String used by application. Default is: Edit","Label_vod"
"a0ZU0000000LkqHMAS","005U0000000XLdfIAG","false","Lot #","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Lot #","Mysetup-Lot #-en_US","true","String used by application. Default is: Lot #","Label_vod"
"a0ZU0000000LkqIMAS","005U0000000XLdfIAG","false","mysetupedit","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","My Setup Edit","Mysetup-mysetupedit-en_US","true","String used by application. Default is: My Setup Edit","Label_vod"
"a0ZU0000000LkqJMAS","005U0000000XLdfIAG","false","ProdInfo","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Product Information","Mysetup-ProdInfo-en_US","true","String used by application. Default is: Product Information","Label_vod"
"a0ZU0000000LkqKMAS","005U0000000XLdfIAG","false","Product","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Product","Mysetup-Product-en_US","true","String used by application. Default is: Product","Label_vod"
"a0ZU0000000LkqLMAS","005U0000000XLdfIAG","false","Sample Lot Numbers","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Sample Lot Numbers","Mysetup-Sample Lot Numbers-en_US","true","String used by application. Default is: Sample Lot Numbers","Label_vod"
"a0ZU0000000LkqMMAS","005U0000000XLdfIAG","false","Save","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Save","Mysetup-Save-en_US","true","String used by application. Default is: Save","Label_vod"
"a0ZU0000000LkqNMAS","005U0000000XLdfIAG","false","Template Name","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","Template Name","Mysetup-Template Name-en_US","true","String used by application. Default is: Template Name","Label_vod"
"a0ZU0000000LkqOMAS","005U0000000XLdfIAG","false","Title","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Mysetup","en_US","My Setup Page","Mysetup-Title-en_US","true","String used by application. Default is: My Setup Page","Label_vod"
"a0ZU0000000LkqPMAS","005U0000000XLdfIAG","false","L_AM","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","am","OfficeBestTimes-L_AM-en_US","true","String used by application. Default is: am","Label_vod"
"a0ZU0000000LkqQMAS","005U0000000XLdfIAG","false","L_AND","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","and","OfficeBestTimes-L_AND-en_US","true","String used by application. Default is: and","Label_vod"
"a0ZU0000000LkqRMAS","005U0000000XLdfIAG","false","L_CANCEL","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Cancel","OfficeBestTimes-L_CANCEL-en_US","true","String used by application. Default is: Cancel","Label_vod"
"a0ZU0000000LkqSMAS","005U0000000XLdfIAG","false","L_DONE","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Done","OfficeBestTimes-L_DONE-en_US","true","String used by application. Default is: Done","Label_vod"
"a0ZU0000000LkqTMAS","005U0000000XLdfIAG","false","L_EDIT","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Edit","OfficeBestTimes-L_EDIT-en_US","true","String used by application. Default is: Edit","Label_vod"
"a0ZU0000000LkqUMAS","005U0000000XLdfIAG","false","L_EG","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","(e.g. '8 am to 4 pm' or '8 to 12 and 1 to 5')","OfficeBestTimes-L_EG-en_US","true","String used by application. Default is: (e.g. '8 to 4' or '8 to 12 and 1 to 5')","Label_vod"
"a0ZU0000000LkqVMAS","005U0000000XLdfIAG","false","L_ET","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Enter time","OfficeBestTimes-L_ET-en_US","true","String used by application. Default is: Enter time","Label_vod"
"a0ZU0000000LkqWMAS","005U0000000XLdfIAG","false","L_NO","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","No","OfficeBestTimes-L_NO-en_US","true","String used by application. Default is: No","Label_vod"
"a0ZU0000000LkqXMAS","005U0000000XLdfIAG","false","L_PM","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","pm","OfficeBestTimes-L_PM-en_US","true","String used by application. Default is: pm","Label_vod"
"a0ZU0000000LkqYMAS","005U0000000XLdfIAG","false","L_POP","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Use <b>{0}</b> for all other workdays?","OfficeBestTimes-L_POP-en_US","true","String used by application. Default is: Use <b>{0}</b> for all other workdays?","Label_vod"
"a0ZU0000000LkqZMAS","005U0000000XLdfIAG","false","L_WD","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday","OfficeBestTimes-L_WD-en_US","true","String used by application. Default is: Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday","Label_vod"
"a0ZU0000000LkqaMAC","005U0000000XLdfIAG","false","L_YES","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","OfficeBestTimes","en_US","Yes","OfficeBestTimes-L_YES-en_US","true","String used by application. Default is: Yes","Label_vod"
"a0ZU0000000LkqbMAC","005U0000000XLdfIAG","false","Apply Product Plan","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","Apply Product Plan","ProductPlan-Apply Product Plan-en_US","true","String used by application. Default is: Apply Product Plan","Label_vod"
"a0ZU0000000LkqcMAC","005U0000000XLdfIAG","false","Description","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","Description","ProductPlan-Description-en_US","true","String used by application. Default is: Description","Label_vod"
"a0ZU0000000LkqdMAC","005U0000000XLdfIAG","false","NUM_TACTICS","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","# of Tactics","ProductPlan-NUM_TACTICS-en_US","true","String used by application. Default is: # of Tactics","Label_vod"
"a0ZU0000000LkqeMAC","005U0000000XLdfIAG","false","Product Plan","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","Product Plan","ProductPlan-Product Plan-en_US","true","String used by application. Default is: Product Plan","Label_vod"
"a0ZU0000000LkqfMAC","005U0000000XLdfIAG","false","Product Strategy","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","Product Strategy","ProductPlan-Product Strategy-en_US","true","String used by application. Default is: Product Strategy","Label_vod"
"a0ZU0000000LkqgMAC","005U0000000XLdfIAG","false","SELECT_PLAN","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductPlan","en_US","Select the product plan that you wish to apply to this account","ProductPlan-SELECT_PLAN-en_US","true","String used by application. Default is: Select the product plan that you wish to apply to this account","Label_vod"
"a0ZU0000000LkqhMAC","005U0000000XLdfIAG","false","Strategy Type","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","ProductStategy","en_US","Strategy Type","ProductStategy-Strategy Type-en_US","true","String used by application. Default is: Strategy Type","Label_vod"
"a0ZU0000000LkqiMAC","005U0000000XLdfIAG","false","CANCEL","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Ratings","en_US","Cancel","Ratings-CANCEL-en_US","true","String used by application. Default is: Cancel","Label_vod"
"a0ZU0000000LkqjMAC","005U0000000XLdfIAG","false","EDIT","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Ratings","en_US","Edit","Ratings-EDIT-en_US","true","String used by application. Default is: Edit","Label_vod"
"a0ZU0000000LkqkMAC","005U0000000XLdfIAG","false","GO","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Ratings","en_US","Go","Ratings-GO-en_US","true","String used by application. Default is: Go","Label_vod"
"a0ZU0000000LkqlMAC","005U0000000XLdfIAG","false","MSG_INVALIDNUM","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Ratings","en_US","Please enter a valid number","Ratings-MSG_INVALIDNUM-en_US","true","String used by application. Default is: Please enter a valid number","Label_vod"
"a0ZU0000000LkqmMAC","005U0000000XLdfIAG","false","MSG_INVALIDPERCENT","2011-09-09T21:36:53.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","005U0000000XLdfIAG","2014-07-26T01:24:40.000Z","true","false","","","Ratings","en_US","Please enter a valid percentage","Ratings-MSG_INVALIDPERCENT-en_US","true","String used by application. Default is: Please enter a valid percentage","Label_vod"
